AD_Org_ID[Name],ZZMigrationCode/K,IsActive,ZZLearnership_ID[ZZLearnershipCode],ZZUnitStandardType,ZZMigrateValues
*,1613,Y,16Q160049591732,,ZZUnitStandard:ZZUnitStandard_id:637
*,1614,Y,16Q160049591732,,ZZUnitStandard:ZZUnitStandard_id:654
*,1615,Y,16Q160049591732,,ZZUnitStandard:ZZUnitStandard_id:702
*,1616,Y,16Q160049591732,,ZZUnitStandard:ZZUnitStandard_id:710
*,1617,Y,16Q160049591732,,ZZUnitStandard:ZZUnitStandard_id:711
*,1618,Y,16Q160049591732,,ZZUnitStandard:ZZUnitStandard_id:770
*,1619,Y,16Q160049591732,,ZZUnitStandard:ZZUnitStandard_id:930
*,1620,Y,16Q160049591732,,ZZUnitStandard:ZZUnitStandard_id:980
*,1621,Y,16Q160049591732,,ZZUnitStandard:ZZUnitStandard_id:981
*,1622,Y,16Q160049591732,,ZZUnitStandard:ZZUnitStandard_id:1080
*,1623,Y,16Q160049591732,,ZZUnitStandard:ZZUnitStandard_id:1095
*,1624,Y,16Q160049591732,,ZZUnitStandard:ZZUnitStandard_id:1161
*,1625,Y,16Q160049591732,,ZZUnitStandard:ZZUnitStandard_id:1162
*,1626,Y,16Q160049591732,,ZZUnitStandard:ZZUnitStandard_id:1163
*,1627,Y,16Q160049591732,,ZZUnitStandard:ZZUnitStandard_id:1184
*,1628,Y,16Q160049591732,,ZZUnitStandard:ZZUnitStandard_id:1185
*,1629,Y,16Q160049591732,,ZZUnitStandard:ZZUnitStandard_id:1186
*,1630,Y,16Q160049591732,,ZZUnitStandard:ZZUnitStandard_id:1191
*,1631,Y,16Q160049591732,,ZZUnitStandard:ZZUnitStandard_id:1194
*,1632,Y,16Q160049591732,,ZZUnitStandard:ZZUnitStandard_id:2025
*,1633,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:699
*,1634,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:919
*,1635,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:922
*,1636,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:930
*,1637,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:980
*,1638,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:987
*,1639,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:1188
*,1640,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:1190
*,1641,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:1196
*,1642,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:1518
*,1643,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:1543
*,1644,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:2201
*,1645,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:2202
*,1646,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:2218
*,1647,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:2221
*,1648,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:2356
*,1649,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:2869
*,1650,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:2882
*,1651,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:2884
*,1652,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:2892
*,1653,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:2893
*,1654,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:2897
*,1655,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:3354
*,1656,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:3357
*,1657,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:3358
*,1658,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:3365
*,1659,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:3368
*,1660,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:3372
*,1661,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:3373
*,1662,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:3375
*,1663,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:3380
*,1664,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:3382
*,1665,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:3383
*,1666,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:3385
*,1667,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:3485
*,1668,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:3486
*,1669,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:3487
*,1670,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:3490
*,1671,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:3492
*,1672,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:3494
*,1673,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:3496
*,1674,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:3503
*,1675,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:3507
*,1676,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:3519
*,1677,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:3523
*,1678,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:3528
*,1679,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:3529
*,1680,Y,16Q1600714212433,,ZZUnitStandard:ZZUnitStandard_id:3531
*,1681,Y,16Q160098271503,,ZZUnitStandard:ZZUnitStandard_id:786
*,1682,Y,16Q160098271503,,ZZUnitStandard:ZZUnitStandard_id:789
*,1683,Y,16Q160098271503,,ZZUnitStandard:ZZUnitStandard_id:860
*,1684,Y,16Q160098271503,,ZZUnitStandard:ZZUnitStandard_id:862
*,1685,Y,16Q160098271503,,ZZUnitStandard:ZZUnitStandard_id:863
*,1686,Y,16Q160098271503,,ZZUnitStandard:ZZUnitStandard_id:864
*,1687,Y,16Q160098271503,,ZZUnitStandard:ZZUnitStandard_id:985
*,1688,Y,16Q160098271503,,ZZUnitStandard:ZZUnitStandard_id:1188
*,1689,Y,16Q160098271503,,ZZUnitStandard:ZZUnitStandard_id:1190
*,1690,Y,16Q160098271503,,ZZUnitStandard:ZZUnitStandard_id:1196
*,1691,Y,16Q160098271503,,ZZUnitStandard:ZZUnitStandard_id:1518
*,1692,Y,16Q160098271503,,ZZUnitStandard:ZZUnitStandard_id:1590
*,1693,Y,16Q160098271503,,ZZUnitStandard:ZZUnitStandard_id:1728
*,1694,Y,16Q160098271503,,ZZUnitStandard:ZZUnitStandard_id:2201
*,1695,Y,16Q160098271503,,ZZUnitStandard:ZZUnitStandard_id:2202
*,1696,Y,16Q160098271503,,ZZUnitStandard:ZZUnitStandard_id:2218
*,1697,Y,16Q160098271503,,ZZUnitStandard:ZZUnitStandard_id:2221
*,1698,Y,16Q160098271503,,ZZUnitStandard:ZZUnitStandard_id:2577
*,1699,Y,16Q160098271503,,ZZUnitStandard:ZZUnitStandard_id:2578
*,1700,Y,16Q160098271503,,ZZUnitStandard:ZZUnitStandard_id:2579
*,1701,Y,16Q160098271503,,ZZUnitStandard:ZZUnitStandard_id:2580
*,1702,Y,16Q160098271503,,ZZUnitStandard:ZZUnitStandard_id:2600
*,1703,Y,16Q160098271503,,ZZUnitStandard:ZZUnitStandard_id:2601
*,1704,Y,16Q160098271503,,ZZUnitStandard:ZZUnitStandard_id:2604
*,1705,Y,16Q160098271503,,ZZUnitStandard:ZZUnitStandard_id:2605
*,1706,Y,16Q160098271503,,ZZUnitStandard:ZZUnitStandard_id:2612
*,1707,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:376
*,1708,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:378
*,1709,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:382
*,1710,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:396
*,1711,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:529
*,1712,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:530
*,1713,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:531
*,1714,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:606
*,1715,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:618
*,1716,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:770
*,1717,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:930
*,1718,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:985
*,1719,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:1034
*,1720,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:1043
*,1721,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:1049
*,1722,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:1185
*,1723,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:1186
*,1724,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:1194
*,1725,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:1229
*,1726,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:1234
*,1727,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:1514
*,1728,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:1516
*,1729,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:1726
*,1730,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2340
*,1731,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2356
*,1732,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2357
*,1733,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2358
*,1734,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2359
*,1735,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2360
*,1736,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2361
*,1737,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2450
*,1738,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2452
*,1739,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2453
*,1740,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2533
*,1741,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2534
*,1742,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2535
*,1743,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2536
*,1744,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2537
*,1745,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2539
*,1746,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2540
*,1747,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2541
*,1748,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2542
*,1749,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2543
*,1750,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2544
*,1751,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2545
*,1752,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2546
*,1753,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2547
*,1754,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2548
*,1755,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2550
*,1756,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2551
*,1757,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2552
*,1758,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2553
*,1759,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2555
*,1760,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2572
*,1761,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2573
*,1762,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2633
*,1763,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:2634
*,1764,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:3357
*,1765,Y,16Q160093561292,,ZZUnitStandard:ZZUnitStandard_id:3407
*,1766,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:927
*,1767,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:988
*,1768,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:1185
*,1769,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:1186
*,1770,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:1194
*,1771,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:1514
*,1772,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:1516
*,1773,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:1759
*,1774,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:1853
*,1775,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:1854
*,1776,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:1855
*,1777,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:2147
*,1778,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:2266
*,1779,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:2340
*,1780,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:2450
*,1781,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:2452
*,1782,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:2453
*,1783,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:2854
*,1784,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:2855
*,1785,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:2856
*,1786,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:2857
*,1787,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:2858
*,1788,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:2863
*,1789,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:2885
*,1790,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3006
*,1791,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3007
*,1792,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3008
*,1793,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3009
*,1794,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3010
*,1795,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3011
*,1796,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3012
*,1797,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3013
*,1798,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3014
*,1799,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3015
*,1800,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3016
*,1801,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3019
*,1802,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3020
*,1803,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3021
*,1804,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3022
*,1805,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3023
*,1806,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3024
*,1807,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3025
*,1808,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3026
*,1809,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3027
*,1810,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3028
*,1811,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3029
*,1812,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3031
*,1813,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3032
*,1814,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3033
*,1815,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3034
*,1816,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3036
*,1817,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3037
*,1818,Y,16Q160147511202,,ZZUnitStandard:ZZUnitStandard_id:3878
*,1819,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:695
*,1820,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:736
*,1821,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:919
*,1822,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:930
*,1823,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:985
*,1824,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:996
*,1825,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:1000
*,1826,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:1001
*,1827,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:1003
*,1828,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:1007
*,1829,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:1011
*,1830,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:1012
*,1831,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:1013
*,1832,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:1014
*,1833,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:1015
*,1834,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:1016
*,1835,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:1017
*,1836,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:1019
*,1837,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:1188
*,1838,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:1190
*,1839,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:1196
*,1840,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:1298
*,1841,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:1518
*,1842,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:1669
*,1843,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2201
*,1844,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2202
*,1845,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2218
*,1846,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2221
*,1847,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2273
*,1848,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2913
*,1849,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2914
*,1850,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2915
*,1851,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2916
*,1852,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2917
*,1853,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2918
*,1854,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2919
*,1855,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2920
*,1856,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2921
*,1857,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2922
*,1858,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2923
*,1859,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2924
*,1860,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2926
*,1861,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2929
*,1862,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2930
*,1863,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2931
*,1864,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2933
*,1865,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2936
*,1866,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2939
*,1867,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2940
*,1868,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2941
*,1869,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2942
*,1870,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2945
*,1871,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2947
*,1872,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2948
*,1873,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2949
*,1874,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2950
*,1875,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2955
*,1876,Y,16Q160107361413,,ZZUnitStandard:ZZUnitStandard_id:2956
*,1877,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:695
*,1878,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:736
*,1879,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:919
*,1880,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:930
*,1881,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:985
*,1882,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:996
*,1883,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:1000
*,1884,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:1001
*,1885,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:1003
*,1886,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:1007
*,1887,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:1011
*,1888,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:1188
*,1889,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:1190
*,1890,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:1196
*,1891,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:1518
*,1892,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:1669
*,1893,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2201
*,1894,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2202
*,1895,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2218
*,1896,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2221
*,1897,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2273
*,1898,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2913
*,1899,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2914
*,1900,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2915
*,1901,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2916
*,1902,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2917
*,1903,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2918
*,1904,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2919
*,1905,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2920
*,1906,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2921
*,1907,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2922
*,1908,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2923
*,1909,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2924
*,1910,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2926
*,1911,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2929
*,1912,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2930
*,1913,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2931
*,1914,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2932
*,1915,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2933
*,1916,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2936
*,1917,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2939
*,1918,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2940
*,1919,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2941
*,1920,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2942
*,1921,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2945
*,1922,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2947
*,1923,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2948
*,1924,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2949
*,1925,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2950
*,1926,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2955
*,1927,Y,16Q160106431413,,ZZUnitStandard:ZZUnitStandard_id:2956
*,1928,Y,16Q160135361614,,ZZUnitStandard:ZZUnitStandard_id:919
*,1929,Y,16Q160135361614,,ZZUnitStandard:ZZUnitStandard_id:1189
*,1930,Y,16Q160135361614,,ZZUnitStandard:ZZUnitStandard_id:1197
*,1931,Y,16Q160135361614,,ZZUnitStandard:ZZUnitStandard_id:1198
*,1932,Y,16Q160135361614,,ZZUnitStandard:ZZUnitStandard_id:2201
*,1933,Y,16Q160135361614,,ZZUnitStandard:ZZUnitStandard_id:2202
*,1934,Y,16Q160135361614,,ZZUnitStandard:ZZUnitStandard_id:2214
*,1935,Y,16Q160135361614,,ZZUnitStandard:ZZUnitStandard_id:2215
*,1936,Y,16Q160135361614,,ZZUnitStandard:ZZUnitStandard_id:2217
*,1937,Y,16Q160135361614,,ZZUnitStandard:ZZUnitStandard_id:2218
*,1938,Y,16Q160135361614,,ZZUnitStandard:ZZUnitStandard_id:2221
*,1939,Y,16Q160135361614,,ZZUnitStandard:ZZUnitStandard_id:2406
*,1940,Y,16Q160135361614,,ZZUnitStandard:ZZUnitStandard_id:2605
*,1941,Y,16Q160135361614,,ZZUnitStandard:ZZUnitStandard_id:2909
*,1942,Y,16Q160135361614,,ZZUnitStandard:ZZUnitStandard_id:3046
*,1943,Y,16Q160135361614,,ZZUnitStandard:ZZUnitStandard_id:3047
