ID,Description,Code,ProvinceID,DateCreated,CreatedBy,DateUpdated,UpdatedBy,IsDeleted
19129,Mbizwe Preschool,200801767,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19130,Mbizweni Junior Secondary School,200500618,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19131,Mbizweni Junior Secondary School,200500619,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19132,Mbizweni Senior Primary School,200500620,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19133,Mbobeleni Junior Secondary School,200400535,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19134,Mbobo Junior Secondary School,200600463,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19135,Mbodi Ii Community Creche,973302203,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19136,Mbodi Primary,929310028,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19137,Mbodla Primary School,500204573,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19138,Mbodlana Junior Secondary School,200600464,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19139,Mbodleni Junior Secondary School,200500621,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19140,Mbokazi Junior Secondary School,200500622,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19141,Mboko Sp,500204610,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19142,Mbokodo,800035310,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19143,Mbokodo Primary School,800013748,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19144,Mbokota Primary,912520689,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19145,Mbokotwana Junior Secondary School,200400536,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19146,Mbokotwana Senior Primary School,200400537,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19147,Mbolekwa Senior Primary School,200600465,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19148,Mboleni Pjs School,200400538,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19149,Mboloba Primary School,500204647,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19150,Mbolompeni Junior Primary School,200200448,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19151,Mbolompo Comprehensive School,200400539,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19152,Mbombela Senior Secondary School,800035382,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19153,Mbombo Junior Secondary School,200500623,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19154,Mbombo Primary School,200200449,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19155,Mbombo Primary School,800013755,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19156,Mbomvu Primary School,500303733,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19157,Mbonda Junior Secondary School,200500624,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19158,Mbondweni Primary School,500204684,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19159,Mboneni Primary,929311175,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19160,Mbongendlu Junior Secondary School,200300309,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19161,Mbongeni H,500204721,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19162,Mbongeni Primary School,800034132,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19163,Mbongo Primary School,800013763,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19164,Mbongolwane Primary School,500204758,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19165,Mbongweni Junior Secondary School,200400540,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19166,Mbongweni Junior Secondary School,200500625,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19167,Mbongweni Junior Secondary School,200500626,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19168,Mboniselo Preschool,200801656,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19169,Mboniselo Public School,200100502,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19170,Mbonisweni,200801880,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19171,Mbonisweni Junior Primary School,200600466,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19172,Mbonisweni Junior Secondary School,200400541,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19173,Mbonisweni Primary School,500204795,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19174,Mbono Junior Secondary School,200500627,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19175,Mbonomuhle Cp,500401043,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19176,Mbonwa Sec,500204832,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19177,Mbonylosi Masia Creche,973306315,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19178,Mbonyolosi    Community  Creche,973304509,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19179,Mbonyolosi Early Learning,973304311,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19180,Mbopha H,500204869,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19181,Mbopheni Lp,500327189,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19182,Mboswobeni Primary,930320551,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19183,Mbotho,200801279,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19184,Mbotyi Senior Primary School,200500628,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19185,Mbovane Junior Primary School,200200450,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19186,Mbovane Senior Primary School,200400542,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19187,Mbovu Primary School,500204906,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19188,Mbowa Academy,700400350,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19189,Mboya Junior Secondary School,200300310,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19190,Mboza Primary School,500204943,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19191,Mbozamo Primary School,500204980,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19192,Mbozi Junior Secondary School,200300311,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19193,Mbozisa Junior Secondary School,200400543,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19194,Mbozisa Junior Secondary School,200400544,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19195,Mbozwana Junior Secondary School,200400545,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19196,Mbozwana Senior Primary School,200401354,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19197,Mbude Sp,500205017,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19198,Mbudlu Junior Secondary School,200600467,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19199,Mbuduma Primary School,800013771,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19200,Mbukeni Sp,500205054,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19201,Mbulaheni Primary,930350781,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19202,Mbulawa Secondary School,800013789,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19203,Mbulelo Benekane Secondary School,200200451,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19204,Mbulelo Primary School,700270926,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19205,Mbulelo Public School,200200452,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19206,Mbulu Junior Primary,930350224,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19207,Mbulu Junior Secondary School,200300794,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19208,Mbulukweza Junior Secondary School,200300312,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19209,Mbulwini Primary School,500205091,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19210,Mbumbazi Junior Secondary School,200500629,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19211,Mbumbulwana Js School,500426684,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19212,Mbungwa Junior Secondary School,200500631,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19213,Mbuqe Extension Senior Primary School,200400546,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19214,Mbuqe Junior Secondary School,200400547,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19215,Mbusi H,500205128,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19216,Mbusomusha Primary School,500205165,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19217,Mbusowabathethwa Ss,500205202,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19218,Mbusweni Primary School,500337292,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19219,Mbuthisweni Primary School,500205239,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19220,Mbutho Primary School,500205276,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19221,Mbuto,200801858,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19222,Mbutye Senior Primary School,200400548,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19223,Mbuyane Secondary School,800013805,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19224,Mbuyazi Primary School,500205313,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19225,Mbuyisa Makhubu Primary School,700131946,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19226,Mbuyiselo H,500205350,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19227,Mbuyiseni H,500205387,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19228,Mbuzini Primary School,800006544,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19229,Mbuzo,200601053,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19230,Mc Carthy Primary School,500205424,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19231,Mc Gregor,600102671,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19232,Mc Varman Primary School,500205461,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19233,Mc Zitha Primary School,800013847,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19234,Mcabango H,500205498,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19235,Mcakweni Primary School,500205535,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19236,Mcathu Primary School,500205572,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19237,Mcatshangelwa Primary School,500205609,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19238,Mcauley House,700130963,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19239,Mcauley House School,700130971,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19240,Mcbain Charles Primary School,700120220,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19241,Mccarthy,445203315,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19242,Mccarthy Comprehensive School,200100503,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19243,Mcebo Primary School,500205646,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19244,Mceleni Cp,500205683,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19245,Mcelu Junior Secondary School,200500632,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19246,Mcelwane Senior Primary School,200400549,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19247,Mceteni Senior Primary School,200500633,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19248,Mcetshwa Jp,500205720,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19249,Mceula Junior Secondary School,200600469,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19250,Mceula Primary School,200600468,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19251,Mceula Senior Secondary School,200600470,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19252,Mcgrathspark Pf/S,440808162,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19253,Mcgregor Prim.,128330884,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19254,Mcgregor Waldorf School,130007064,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19255,Mchaka High,800035006,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19256,Mchatu Junior Secondary School,200400550,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19257,Mcheni Junior Primary School,200400551,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19258,Mchetyana Primary School,200500634,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19259,Mchitheki,441705082,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19260,Mchitheki H,500205757,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19261,Mcitsheni Jp,500205794,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19262,Mcitwa Senior Primary School,200300313,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19263,Mcivor Pf/S,441811230,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19264,Mckaysnek Junior Secondary School,200601041,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19265,Mcobololo Senior Secondary School,200400552,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19266,Mconco Junior Secondary School,200400553,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19267,Mconjwana H,500205831,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19268,Mcopheleli Primary School,500205868,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19269,Mcoseleli S,500205905,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19270,Mcotama Junior Secondary School,200400554,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19271,Mcothoyi S,500205942,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19272,Mctaggartskamp (Rk) Primêre Skool,300042212,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19273,Mcubhana Junior Secondary School,200500635,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19274,Mcumngco Junior Secondary School,200600472,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19275,Mcushwa Js,500319051,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19276,Mcuthungu Sp,500205979,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19277,Mcutu Pjs School,200400555,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19278,Mcwakumbana Junior Secondary School,200400556,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19279,Mcwangele Junior Secondary School,200401285,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19280,Mcwangele Junior Secondary School,200600473,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19281,Md Coovadia Primary School,800010975,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19282,Mdabuka Junior Secondary School,200500636,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19283,Mdabuka Senior Primary School,200400557,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19284,Mdabukweni Junior Secondary School,200400558,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19285,Mdabula Success Care Centre,973301406,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19286,Mdakeni Junior Secondary School,200500637,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19287,Mdanisi Primary,911361361,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19288,Mdanjelwa Senior Primary School,200400559,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19289,Mdansane Primary School,500206016,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19290,Mdantsane Junior Primary School,200200456,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19291,Mdatya Junior Primary School,200500638,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19292,Mdatya Senior Secondary School,200500639,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19293,Mdavuza Senior Primary School,200400560,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19294,Mdedeleni Junior Secondary School,200400561,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19295,Mdedelwa Pjs School,200400562,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19296,Mdelwa Hlongwane Primary,700121541,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19297,Mdelwa Junior Secondary School,200500640,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19298,Mdengentonga Primary School,200100504,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19299,Mdeni,200801786,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19300,Mdeni Junior Primary School,200400563,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19301,Mdeni Junior Secondary School,200400564,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19302,Mdeni Junior Secondary School,200400565,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19303,Mdeni Junior Secondary School,200500641,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19304,Mdeni Preschool,200801921,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19305,Mdeni Primary School,200100505,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19306,Mdeni Senior Primary School,200400566,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19307,Mdeni Senior Primary School,200500642,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19308,Mdeni Senior Secondary School,200300314,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19309,Mdepha H,500206053,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19310,Mdibaniso Comprehensive H,500322825,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19311,Mdibaniso Junior Secondary School,200200457,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19312,Mdibaniso Junior Secondary School,200600474,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19313,Mdikane Junior Secondary School,200400567,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19314,Mdikiso Senior Primary School,200500643,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19315,Mdina Pjs School,200400568,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19316,Mdingi H,500206090,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19317,Mdingi Junior Secondary School,200500644,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19318,Mdinwa Primary School,500310282,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19319,Mdisa Primary School,200200458,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19320,Mditshwa Senior Secondary School,200400569,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19321,Mdizeni Primary School,200200459,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19322,Mdladla H,500206127,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19323,Mdladla Primary School,800013870,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19324,Mdlangaswa H,500206164,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19325,Mdlangathi S,500206201,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19326,Mdlankala Junior Secondary School,200500645,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19327,Mdlankomo Junior Secondary School,200400570,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19328,Mdlankomo Primary School,200200460,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19329,Mdlazi Primary School,500206238,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19330,Mdlelang Cp,500206275,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19331,Mdlenevu Primary School,500206312,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19332,Mdlokovana Junior Secondary School,200600475,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19333,Mdluli High,800035034,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19334,Mdolomba Js,500304362,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19335,Mdolomba Primary School,200200461,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19336,Mdombolo Primary School,500206349,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19337,Mdonswa H,500206386,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19338,Mdubane Primary School,500206423,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19339,Mdudla Primary School,500206460,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19340,Mduduzi,106008123,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19341,Mduku Secondary School,500206497,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19342,Mdulashi Js,500206534,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19343,Mdumazulu Junior Secondary School,200400571,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19344,Mdumela S,500206571,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19345,Mdumezulu Primary School,500206608,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19346,Mdumisa Primary School,500441928,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19347,Mdumiseni Edu-Care Centre,800034571,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19348,Mdumiseni H,500206645,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19349,Mdumiseni Primary School,200200462,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19350,Mdumiseni Primary School,800013904,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19351,Mdumiseni Primary School,800013912,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19352,Mduna Primary School,500206682,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19353,Mdungandlovu H,500206919,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19354,Mdunyiswa Senior Primary School,200300315,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
19355,Mdutshane Senior Secondary School,200500646,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
